id,model,name,move_id:id,account_id:id,debit,credit,analytics_id:id,journal_id:id,period_id:id
aml_cicsa_march_357,account.move.line,Vehiculos CICSA/ Coopertaiva Monte Sacro/ Reverso Accruals Gcia Construccion,am_cicsa_19000000207,73103001,,120400.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_358,account.move.line,Vehiculos CICSA/ Coopertaiva Monte Sacro/ Reverso Accruals Gcia Construccion,am_cicsa_19000000207,73103001,,120400.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_359,account.move.line,Vehiculos CICSA/ Coopertaiva Monte Sacro/ Reverso Accruals Gcia Construccion,am_cicsa_19000000207,73103001,,120400.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_360,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Sep 14 HP",am_cicsa_19000000208,20181002,39192.50,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_361,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Sep13 Reemb",am_cicsa_19000000208,20181002,3000.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_362,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Oct13 HP",am_cicsa_19000000208,20181002,32066.59,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_363,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Oct 13 Reemb",am_cicsa_19000000208,20181002,3000.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_364,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Nov 13 HP",am_cicsa_19000000208,20181002,39192.50,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_365,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Nov 13 Reemb",am_cicsa_19000000208,20181002,15750.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_366,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Dic  13 HP",am_cicsa_19000000208,20181002,67696.14,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_367,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Reem Dic 13",am_cicsa_19000000208,20181002,16500.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_368,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Jan 14 HP",am_cicsa_19000000208,20181002,67696.14,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_369,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Reem Jan 14",am_cicsa_19000000208,20181002,16500.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_370,account.move.line,"Reverso Acum.mContrato de Supervision de ing Civil, Mecanica e Instrumentacion Feb  14 HP",am_cicsa_19000000208,20181002,67696.14,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_371,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Reem Feb  14",am_cicsa_19000000208,20181002,16500.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_372,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Sep13 HP",am_cicsa_19000000208,73114001,,39192.50,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_373,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Sep13 Reemb",am_cicsa_19000000208,73114001,,3000.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_374,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Oct13 HP",am_cicsa_19000000208,73114001,,32066.59,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_375,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Sep13 Reemb",am_cicsa_19000000208,73114001,,3000.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_376,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Nov 13 HP",am_cicsa_19000000208,73114001,,39192.50,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_377,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Nov 13 Reemb",am_cicsa_19000000208,73114001,,15750.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_378,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Dic 13 HP",am_cicsa_19000000208,73114001,,67696.14,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_379,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Reem Dic  13",am_cicsa_19000000208,73114001,,16500.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_380,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Jan 14 HP",am_cicsa_19000000208,73114001,,67696.14,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_381,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Reem Jan 14",am_cicsa_19000000208,73114001,,16500.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_382,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Feb 14 HP",am_cicsa_19000000208,73114001,,67696.14,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_383,account.move.line,"Reverso Acum. Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Reem Feb  14",am_cicsa_19000000208,73114001,,16500.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_384,account.move.line,Servicio de Seguridad Enero 2014/ Reverso Acumulado HSE,am_cicsa_19000000209,20181001,78268.56,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_385,account.move.line,Servicio de Seguridad Enero 2014/ Reverso Acumulado HSE,am_cicsa_19000000209,73133001,,78268.56,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_386,account.move.line,Servicio de Seguridad Febrero 2014/ Reverso Acumulado HSE,am_cicsa_19000000209,20181001,78268.56,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_387,account.move.line,"Reverso Acum. Administracion de Nomina February    2014./ J.L.R System Solution, c.a",am_cicsa_19000000210,20181001,621047.78,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_388,account.move.line,Servicio de Seguridad Febrero 2014/ Reverso Acumulado HSE,am_cicsa_19000000209,73133001,,78268.56,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_389,account.move.line,"Reverso Acum. Administracion de Nomina February   2014, 10,551,491./ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,38012.37,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_390,account.move.line,"Reverso Acum. Administracion de Nomina February 2014. 10,898,037/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,42020.41,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_391,account.move.line,"Reverso Acum. Administracion de Nomina February  2014. 11,657,498 / J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,57902.49,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_392,account.move.line,"Reverso Acum. Administracion de Nomina February 2014,17,900,937/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,23179.63,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_393,account.move.line,"Reverso Acum. Administracion de Nomina February   2014, 7,800,290/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,65508.92,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_394,account.move.line,"Reverso Acum. Administracion de Nomina February  2014. 5,087,848/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,67102.55,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_395,account.move.line,"Reverso Acum. Administracion de Nomina February   2014, 4,212,341/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,77726.45,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_396,account.move.line,"Reverso Acum. Administracion de Nomina February  2014, 6,143,833/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,39495.28,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_397,account.move.line,"Reverso Acum. Administracion de Nomina February   2014, 13,612,323/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,59904.86,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_398,account.move.line,"Reverso Acum. Administracion de Nomina February   2014, 12,066,970/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,25092.75,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_399,account.move.line,"Reverso Acum. Administracion de Nomina February   2014, 14,431,703/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,39663.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_400,account.move.line,"Reverso Acum. Administracion de Nomina February  2014 16,315,024/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,34090.22,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_401,account.move.line,"Reverso Acum. Administracion de Nomina February   2014, 14,330,326/ J.L.R System Solution, c.a",am_cicsa_19000000210,73114004,,51348.85,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_402,account.move.line,"Reverso Acum. Servicios de limpieza febrero  2014/ Induservi, c.a.",am_cicsa_19000000210,20181001,61471.92,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_403,account.move.line,"Reverso Acum. Servicios de limpieza febrero  2014/ Induservi, c.a.",am_cicsa_19000000210,73135001,,61471.92,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_404,account.move.line,Reverso Acum. Electricidad febrero 2014/ CORPOELEC,am_cicsa_19000000210,20181001,1448.60,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_405,account.move.line,Reverso Acum. Electricidad febrero 2014/ CORPOELEC,am_cicsa_19000000210,73121005,,1448.60,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_406,account.move.line,Reverso Servicio de Taxi Acumulados febrero 2014/ Travel Services,am_cicsa_19000000210,20181001,40000.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_407,account.move.line,Reverso Servicio de Taxi Acumulados febrero 2014/ Travel Services,am_cicsa_19000000210,77101001,,40000.00,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_408,account.move.line,"Reverso Acum. Reparacion de Aire Acondicionado Diciembre 2013/ HL Servicios Integrales, C.A.",am_cicsa_19000000210,20181001,42500.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_409,account.move.line,"Reverso Acum. Reparacion de Aire Acondicionado Diciembre 2013/ HL Servicios Integrales, C.A.",am_cicsa_19000000210,73149002,,42500.00,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_410,account.move.line,"Reverso Acum. Adquisicion de Aplicaciones Electronicas de la Plataforma de Datos y Seguridad de la Infraestructura tecnologica ./ It Services Venezuela, S.A",am_cicsa_19000000211,20181001,209445.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_411,account.move.line,"Reverso Acum. Adquisicion de Aplicaciones Electronicas de la Plataforma de Datos y Seguridad de la Infraestructura tecnologica ./ It Services Venezuela, S.A",am_cicsa_19000000211,73114004,,209445.00,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_412,account.move.line,Reverso Acum. Servicio de Instalacion y Configuracion de Hardware y Software/ Desca C.A Venezuela,am_cicsa_19000000211,20181001,271517.25,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_413,account.move.line,Reverso Acum. Servicio de Instalacion y Configuracion de Hardware y Software/ Desca C.A Venezuela,am_cicsa_19000000211,73114004,,271517.25,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_414,account.move.line,Rev. Acum. Servicicio de CAU para las Oficinas de CICsa y Campo Morichal enero 2014,am_cicsa_19000000211,20181001,142471.12,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_415,account.move.line,Rev. Acum. Servicicio de CAU para las Oficinas de CICsa y Campo Morichal febrero  2014,am_cicsa_19000000211,20181001,142471.12,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_416,account.move.line,Rev. Acum. Servicicio de CAU para las Oficinas de CICsa y Campo Morichal enero 2014,am_cicsa_19000000211,73137002,,142471.12,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_417,account.move.line,Rev. Acum. Servicicio de CAU para las Oficinas de CICsa y Campo Morichal febrero  2014,am_cicsa_19000000211,73137002,,142471.12,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_418,account.move.line,"Rev. Acum. Real Serices febrero 13 Share point Foundation Entreprise 50 GB/ PrivateIP Services, C.A",am_cicsa_19000000211,20181001,15820.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_419,account.move.line,"Rev. Acum. Real Service of febrero  2013 Servicio de Correo Exchange Empresarial/ PrivateIP Services, C.A",am_cicsa_19000000211,20181001,15244.94,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_420,account.move.line,"Rev. Acum. Real Serices febrero 13 Share point Foundation Entreprise 50 GB/ PrivateIP Services, C.A",am_cicsa_19000000211,73137002,,15820.00,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_421,account.move.line,"Rev. Acum. Real Service febrero  2013 Servicio de Correo Exchange Empresarial/ PrivateIP Services, C.A",am_cicsa_19000000211,73137002,,15244.94,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_422,account.move.line,Acumulado  Feb  2014 - Servicio Telefonico CANTV,am_cicsa_19000000211,20181001,1750.82,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_423,account.move.line,Acumulado  Feb  2014 - Servicio Telefonico CANTV,am_cicsa_19000000211,20181001,7503.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_424,account.move.line,Acumulado  Feb  2014 - Servicio Telefonico CANTV,am_cicsa_19000000211,73121003,,1750.82,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_425,account.move.line,Acumulado  Feb  2014 - Servicio Telefonico CANTV,am_cicsa_19000000211,73121003,,7503.00,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_426,account.move.line,Acumulados Movilnet  Feb 2013,am_cicsa_19000000211,20181001,40519.22,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_427,account.move.line,Acumulados Movilnet  Feb 2013,am_cicsa_19000000211,73121003,,40519.22,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_428,account.move.line,Reembolsables Marzo - Septiembre/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,20181001,41066.30,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_429,account.move.line,Reembolsables Cau Services Abril 2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,73137002,,4456.10,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_430,account.move.line,Reembolsables Cau Services May  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,73137002,,5176.82,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_431,account.move.line,Reembolsables Cau Services Mar13/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,73137002,,5116.10,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_432,account.move.line,Reembolsables Cau Services Julio  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,73137002,,5176.82,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_433,account.move.line,Reembolsables Cau Services Agosto  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,73137002,,9183.02,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_434,account.move.line,Reembolsables Cau eSrvices Septiembre  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,73137002,,5176.82,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_435,account.move.line,Reembolsables Cau Services Junio 2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000211,73137002,,6780.62,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_436,account.move.line,Licenciamiento de Soporte al Sistema Operativo Multibiligue Ano 2013/ ,am_cicsa_19000000211,20181002,1890.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_437,account.move.line,Licenciamiento de Soporte al Sistema Operativo Multibiligue Ano 2013/ ,am_cicsa_19000000211,73137003,,1890.00,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_438,account.move.line,"Vb043AA, replicador de Puerto  Marca HP 230W/ ",am_cicsa_19000000211,20181002,3933.72,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_439,account.move.line,"Vb043AA, replicador de Puerto  Marca HP 230W/ ",am_cicsa_19000000211,74110102,,3933.72,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_440,account.move.line,Acumulados ISLR 2013/ Tesoro Nacional,am_cicsa_19000000212,20181001,5905.26,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_441,account.move.line,Acumulados ISLR 2013/ Tesoro Nacional,am_cicsa_19000000212,78301001,,5905.26,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_442,account.move.line,Acumulado de Auditoria 2013 / KPMG,am_cicsa_19000000212,20181001,93000.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_443,account.move.line,Acumulado de Auditoria 2013 / KPMG,am_cicsa_19000000212,73113001,,93000.00,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_444,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014 - LABOR REPSOL Ene-Feb 2014,am_cicsa_19000000213,20181001,1157082.17,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_445,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra Actividades delegadas Febrero 2014. Analista de compras y contratos,am_cicsa_19000000213,73114004,,82128.00,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_446,account.move.line,Reverso Acumulado Repsol Exploracion D269:D292ividades delegadas Febrero 2014. Gerente de construccion,am_cicsa_19000000213,73114004,,105165.60,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_447,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Planta CPF 30/60 Lider. Position,am_cicsa_19000000213,73114004,,91384.80,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_448,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb  2014 Cordinador SHA ,am_cicsa_19000000213,73114004,,82128.00,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_449,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Gerente de Legal,am_cicsa_19000000213,73114004,,105165.60,cicsa_data.aapi_019,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_450,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Gerente de Recursos Humanos,am_cicsa_19000000213,73114004,,105165.60,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_451,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb Analista de Contratos,am_cicsa_19000000213,73114004,,105164.00,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_452,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Gerente de Administracion,am_cicsa_19000000213,73114004,,91384.80,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_453,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Coordinador de Impuestos,am_cicsa_19000000213,73114004,,67495.77,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_454,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Contador,am_cicsa_19000000213,73114004,,75516.00,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_455,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Sistemas de Informacion,am_cicsa_19000000213,73114004,,82128.00,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_456,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Seguridad,am_cicsa_19000000213,73114004,,82128.00,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_457,account.move.line,Reverso Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb  2014. Recursos Humanos,am_cicsa_19000000213,73114004,,82128.00,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_458,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables Ene-Feb  2014,am_cicsa_19000000214,20181001,8079.75,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_459,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables Ene-Feb 2014. Analista de compras y contratos,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_460,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables Ene-Feb 2014. Gerente de construccion,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_461,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb  2014. Planta CPF 30/60 Lider Position.,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_462,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables Ene-Feb  2014 Cordinador SHA ,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_463,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb 2014 Gerente de Legal,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_019,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_464,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb 2014 Gerente de Recursos Humanos,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_465,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb  2014 Gerente de Compras y contratos,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_466,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb  2014. Gerente de Administracion,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
